asset_f1,asset_precision,asset_recall,b3_f1,b3_precision,b3_recall,critical_miss_rate,critical_misses,edge_brier,edge_calibration_cases,edge_calibration_positive_fraction,edge_ece,edge_f1,edge_precision,edge_recall,entity_f1,entity_precision,entity_recall,kendall_tau_b_calibrated,kendall_tau_b_primary,kendall_tau_b_rank_aggregation,kendall_tau_b_weighted,method,ndcg_at_10_calibrated,ndcg_at_10_primary,ndcg_at_10_rank_aggregation,ndcg_at_10_weighted,ndcg_at_5_calibrated,ndcg_at_5_primary,ndcg_at_5_rank_aggregation,ndcg_at_5_weighted,ndcg_calibrated,ndcg_primary,ndcg_rank_aggregation,ndcg_weighted,node_truth_conflicts,observation_dropout,perturbation_seed,provenance_invariant,replicate,spearman_calibrated,spearman_primary,spearman_rank_aggregation,spearman_weighted,top5_urgent_recall_calibrated,top5_urgent_recall_primary,top5_urgent_recall_rank_aggregation,top5_urgent_recall_weighted,unsupported_edge_rate,urgency_brier,urgency_ece,verification_queue_size
0.9777777778,1,0.9565217391,1,1,1,0,0,0.02320269271,26,0.9615384615,0.1262487731,0.8474576271,1,0.7352941176,1,1,1,0.1291472861,0.2330099329,0.08349293419,0.1291472861,cigma,0.849634342,0.8784640218,0.811197026,0.849634342,0.810528227,0.8284095184,0.7379954216,0.810528227,0.810528227,0.8284095184,0.7379954216,0.810528227,0,0.1,11601,True,15,0.1713254936,0.2986561235,0.1045551107,0.1713254936,0.3125,0.3125,0.25,0.3125,0,0.204791449,0.2559541372,15
0.6769230769,0.5238095238,0.9565217391,0.7096774194,1,0.55,0,0,0.02424885553,25,0.92,0.1323458377,0.7118644068,0.84,0.6176470588,0,0,0,0.384224069,-0.01901554628,-0.1711399165,0.384224069,source_union,0.8814695428,0.7683760501,0.6929769361,0.8814695428,0.9513105501,0.8201054725,0.5973482907,0.9513105501,0.9513105501,0.8201054725,0.5973482907,0.9513105501,0,0.1,11602,True,16,0.4467420407,-0.02827587052,-0.2221675541,0.4467420407,0.3125,0.25,0.25,0.3125,0.16,0.561041245,0.6317957196,30
0.862745098,0.7857142857,0.9565217391,0.9356984479,1,0.8791666667,0,0,0.02103408476,23,0.9130434783,0.1182169826,0.7368421053,0.9130434783,0.6176470588,0.8518518519,1,0.7419354839,0.1014138746,0.08240070056,-0.08240070056,0.1014138746,exact_direct,0.8325394893,0.7621532288,0.6190534675,0.8325394893,0.8510488233,0.7635787717,0.4892493131,0.8510488233,0.8510488233,0.7635787717,0.4892493131,0.8510488233,0,0.1,11602,True,16,0.1272186919,0.1147192461,-0.106640426,0.1272186919,0.25,0.25,0.25,0.25,0.08695652174,0.5626747853,0.6112759758,23
0.9777777778,1,0.9565217391,1,1,1,0,0,0.02441539856,25,0.92,0.1300545214,0.8070175439,1,0.6764705882,1,1,1,-0.008520286457,-0.008294543363,-0.07514364077,-0.008520286457,cigma,0.8188884183,0.8381606222,0.7856383214,0.8188884183,0.7797200684,0.7747656443,0.7669283934,0.7797200684,0.7797200684,0.7747656443,0.7669283934,0.7797200684,0,0.1,11602,True,16,-0.002868587584,-0.02168848027,-0.09369966206,-0.002868587584,0.25,0.25,0.3125,0.25,0,0.5096161801,0.5646834208,17
0.7333333333,0.5945945946,0.9565217391,0.7719298246,1,0.6285714286,0,0,0.02381281201,19,0.8947368421,0.1385813654,0.641509434,0.8947368421,0.5,0,0,0,0.4867865981,-0.08240070056,-0.2345250708,0.4867865981,source_union,0.917989178,0.7530766679,0.6412643185,0.917989178,1,0.7227265726,0.5536132649,1,1,0.7227265726,0.5536132649,1,0,0.1,11603,True,17,0.5814571894,-0.08240396552,-0.2876059973,0.5814571894,0.3125,0.1875,0.25,0.3125,0.1052631579,0.5540150357,0.6072130618,26
0.88,0.8148148148,0.9565217391,0.9552238806,1,0.9142857143,0,0,0.01915297047,19,0.8947368421,0.1230155615,0.641509434,0.8947368421,0.5,0.9142857143,1,0.8421052632,0.4906184318,-0.05704663885,-0.115004823,0.4906184318,exact_direct,0.917989178,0.6987725598,0.6717797068,0.917989178,1,0.7866848715,0.5677441827,1,1,0.7866848715,0.5677441827,1,0,0.1,11603,True,17,0.5823394648,-0.054128095,-0.1346643183,0.5823394648,0.3125,0.25,0.25,0.3125,0.1052631579,0.5474170471,0.6037438868,22
0.9777777778,1,0.9565217391,1,1,1,0,0,0.02277071673,21,0.9047619048,0.1320426937,0.7169811321,1,0.5588235294,1,1,1,0.3974536345,0.273719931,-0.2755266828,0.3974536345,cigma,0.9041587028,0.9098368696,0.7108649482,0.9041587028,0.8272725717,0.9075755242,0.5685159747,0.8272725717,0.8272725717,0.9075755242,0.5685159747,0.8272725717,0,0.1,11603,True,17,0.4659273937,0.3447326863,-0.3553731085,0.4659273937,0.3125,0.3125,0.1875,0.3125,0,0.3876715693,0.4395170077,17
0.696969697,0.5348837209,1,0.71875,1,0.5609756098,0,0,0.02322867166,29,0.9310344828,0.1306946877,0.7936507937,0.8620689655,0.7352941176,0,0,0,0.5055579856,0.1077547623,-0.1584628857,0.5055579856,source_union,0.9235304618,0.8050290273,0.6959918565,0.9235304618,0.9562649742,0.8687949225,0.5973482907,0.9562649742,0.9562649742,0.8687949225,0.5973482907,0.9562649742,0,0.1,11604,True,18,0.5904261721,0.1438029987,-0.2003547397,0.5904261721,0.3125,0.25,0.25,0.3125,0.1379310345,0.5184482081,0.5858274832,27
0.8846153846,0.7931034483,1,0.9419354839,1,0.8902439024,0,0,0.01988963117,27,0.9259259259,0.1175652205,0.8196721311,0.9259259259,0.7352941176,0.8813559322,1,0.7878787879,0.446567005,0.1711399165,-0.1016841898,0.446567005,exact_direct,0.9390682811,0.8510866777,0.6208510032,0.9390682811,0.9562649742,0.8947838492,0.4892493131,0.9562649742,0.9562649742,0.8947838492,0.4892493131,0.9562649742,0,0.1,11604,True,18,0.5350208378,0.2262069642,-0.139007975,0.5350208378,0.3125,0.3125,0.25,0.3125,0.07407407407,0.3921150998,0.4172451872,18
1,1,1,1,1,1,0,0,0.02401207272,31,0.935483871,0.130571572,0.9206349206,1,0.8529411765,1,1,1,0.4279516786,0.1907744974,-0.251312345,0.4279516786,cigma,0.9129369989,0.8784640218,0.7735112334,0.9129369989,0.910629294,0.8284095184,0.7157923405,0.910629294,0.910629294,0.8284095184,0.7157923405,0.910629294,0,0.1,11604,True,18,0.4952509666,0.2488467736,-0.304681482,0.4952509666,0.25,0.3125,0.25,0.25,0,0.2207385858,0.2621305589,16
0.7076923077,0.5476190476,1,0.71875,1,0.5609756098,0,0,0.02383459324,29,0.9655172414,0.134280625,0.8253968254,0.8965517241,0.7647058824,0,0,0,0.5323694222,0.02158161684,-0.1154399953,0.5323694222,source_union,0.9396183523,0.8138781155,0.7574744757,0.9396183523,0.9562649742,0.8101966243,0.7590911425,0.9562649742,0.9562649742,0.8101966243,0.7590911425,0.9562649742,0,0.1,11605,True,19,0.6115565312,0.01240731428,-0.1384500117,0.6115565312,0.3125,0.25,0.3125,0.3125,0.1034482759,0.54449945,0.6253135131,26
0.9019607843,0.8214285714,1,0.9442060086,1,0.8943089431,0,0,0.01972642409,27,0.962962963,0.1182235166,0.8524590164,0.962962963,0.7647058824,0.8965517241,1,0.8125,0.3228341044,0.07913259508,0.05806255255,0.3228341044,exact_direct,0.9006681227,0.7897688896,0.7856383214,0.9006681227,0.8947838492,0.8510488233,0.7669283934,0.8947838492,0.8947838492,0.8510488233,0.7669283934,0.8947838492,0,0.1,11605,True,19,0.3930812896,0.09066883511,0.06211835992,0.3930812896,0.3125,0.3125,0.3125,0.3125,0.03703703704,0.4712790513,0.5271159898,19
1,1,1,1,1,1,0,0,0.02339769761,31,0.9677419355,0.1293928389,0.9375,1,0.8823529412,1,1,1,0.4060939309,0.2571308443,0,0.4060939309,cigma,0.9350211352,0.916916947,0.7882806312,0.9350211352,0.9503496078,0.8510488233,0.6666666667,0.9503496078,0.9503496078,0.8510488233,0.6666666667,0.9503496078,0,0.1,11605,True,19,0.4705291457,0.3173367113,0.006287985557,0.4705291457,0.3125,0.3125,0.25,0.3125,0,0.2057526633,0.2227156746,15
0.71875,0.5609756098,1,0.7419354839,1,0.5897435897,0,0,0.02111073974,24,0.9583333333,0.1235932553,0.724137931,0.875,0.6176470588,0,0,0,0.5262925472,0.1964939782,-0.1656756852,0.5262925472,source_union,0.9089941334,0.8077580146,0.6939172157,0.9089941334,0.9434732991,0.9434732991,0.5973482907,0.9434732991,0.9434732991,0.9434732991,0.5973482907,0.9434732991,0,0.1,11606,True,20,0.6334453135,0.2601380088,-0.2114201692,0.6334453135,0.3125,0.3125,0.25,0.3125,0.125,0.5342759944,0.5921521939,29
0.8846153846,0.7931034483,1,0.9339407745,1,0.8760683761,0,0,0.01842445347,22,0.9545454545,0.107728593,0.75,0.9545454545,0.6176470588,0.7894736842,1,0.652173913,0.3972445381,0.3866494411,-0.1525262847,0.3972445381,exact_direct,0.9154119199,0.8866784604,0.6412023685,0.9154119199,0.9562649742,0.9562649742,0.4892493131,0.9562649742,0.9562649742,0.9562649742,0.4892493131,0.9562649742,0,0.1,11606,True,20,0.500295421,0.4928080291,-0.2149774498,0.500295421,0.3125,0.3125,0.25,0.3125,0.04545454545,0.4797070338,0.4996561017,20
1,1,1,1,1,1,0,0,0.01996718653,24,0.9583333333,0.1137619397,0.8070175439,1,0.6764705882,1,1,1,0.2523648093,0.3566653646,-0.160236312,0.2523648093,cigma,0.891333051,0.9130036421,0.7676293195,0.891333051,0.8678320411,0.9125299483,0.7231933675,0.8678320411,0.8678320411,0.9125299483,0.7231933675,0.8678320411,0,0.1,11606,True,20,0.3157286983,0.4360526033,-0.1928407436,0.3157286983,0.25,0.25,0.3125,0.25,0,0.4303144041,0.4729668993,14
0.6769230769,0.5238095238,0.9565217391,0.7096774194,1,0.55,0,0,0.02140446098,25,0.96,0.1232443126,0.7118644068,0.84,0.6176470588,0,0,0,0.4346622801,0.1143947136,-0.09507773141,0.4346622801,source_union,0.8767595836,0.7434118501,0.6948574953,0.8767595836,0.9286712451,0.8849362193,0.5973482907,0.9286712451,0.9286712451,0.8849362193,0.5973482907,0.9286712451,0,0.1,11607,True,21,0.5260514466,0.1377956962,-0.106640426,0.5260514466,0.3125,0.3125,0.25,0.3125,0.16,0.5406357678,0.6187139667,28
0.862745098,0.7857142857,0.9565217391,0.9427312775,1,0.8916666667,0,0,0.01868914792,22,0.9545454545,0.1095055852,0.75,0.9545454545,0.6176470588,0.8846153846,1,0.7931034483,0.5649946265,0.1652368085,-0.03843785379,0.5649946265,exact_direct,0.9454013428,0.7720582445,0.6188178741,0.9454013428,0.9075755242,0.9075755242,0.4892493131,0.9075755242,0.9075755242,0.9075755242,0.4892493131,0.9075755242,0,0.1,11607,True,21,0.6773885293,0.2000260106,-0.04451726869,0.6773885293,0.3125,0.3125,0.25,0.3125,0.04545454545,0.4264611511,0.4780089679,18
0.9777777778,1,0.9565217391,1,1,1,0,0,0.02206430236,25,0.96,0.1214688205,0.8275862069,1,0.7058823529,1,1,1,0.6777932975,0.4493762991,-0.06746792083,0.6777932975,cigma,0.9689988651,0.9437380028,0.7778689821,0.9689988651,1,1,0.691681013,1,1,1,0.691681013,1,0,0.1,11607,True,21,0.7626925772,0.5476314005,-0.07900841626,0.7626925772,0.3125,0.3125,0.25,0.3125,0,0.2844981412,0.3527137849,15
0.6769230769,0.5238095238,0.9565217391,0.7096774194,1,0.55,0,0,0.01653368734,27,0.9259259259,0.111709109,0.7868852459,0.8888888889,0.7058823529,0,0,0,0.3515680986,-0.05084209492,-0.08240070056,0.3515680986,source_union,0.8657326993,0.6960785235,0.6948574953,0.8657326993,0.9286712451,0.7487767176,0.5973482907,0.9286712451,0.9286712451,0.7487767176,0.5973482907,0.9286712451,0,0.1,11608,True,22,0.4138737963,-0.06586715096,-0.09371431373,0.4138737963,0.3125,0.25,0.25,0.3125,0.1111111111,0.5373765492,0.612262678,29
0.862745098,0.7857142857,0.9565217391,0.9356984479,1,0.8791666667,0,0,0.01265450452,26,0.9230769231,0.09158042541,0.8,0.9230769231,0.7058823529,0.8333333333,1,0.7142857143,0.299561455,0.1779473322,-0.006338515427,0.299561455,exact_direct,0.9042834,0.7763573004,0.6651488052,0.9042834,0.9075755242,0.8721445442,0.4892493131,0.9075755242,0.9075755242,0.8721445442,0.4892493131,0.9075755242,0,0.1,11608,True,22,0.3463896056,0.2347780043,-0.008078820149,0.3463896056,0.3125,0.3125,0.25,0.3125,0.07692307692,0.3451655237,0.370722965,15
0.9777777778,1,0.9565217391,1,1,1,0,0,0.01978196162,30,0.9333333333,0.1143471885,0.9032258065,1,0.8235294118,1,1,1,0.2727284454,0.2829406328,0.08321783316,0.2727284454,cigma,0.8900188053,0.8835270913,0.8210675152,0.8900188053,0.8678320411,0.8721445442,0.7842076595,0.8678320411,0.8678320411,0.8721445442,0.7842076595,0.8678320411,0,0.1,11608,True,22,0.3163997484,0.3523342796,0.1005037815,0.3163997484,0.25,0.3125,0.3125,0.25,0,0.2060570257,0.2508854269,15
0.6984126984,0.55,0.9565217391,0.7333333333,1,0.5789473684,0.0625,1,0.02384144353,25,0.92,0.1373138377,0.7457627119,0.88,0.6470588235,0,0,0,0.4028794939,-0.2033683797,-0.1779473322,0.4028794939,source_union,0.9252315006,0.7028887743,0.6936271403,0.9252315006,0.9562649742,0.6505253699,0.5973482907,0.9562649742,0.9562649742,0.6505253699,0.5973482907,0.9562649742,0,0.1,11609,True,23,0.4650608922,-0.2561949307,-0.2190183793,0.4650608922,0.3125,0.1875,0.25,0.3125,0.12,0.5420152853,0.6004053053,26
0.88,0.8148148148,0.9565217391,0.9517241379,1,0.9078947368,0.0625,1,0.0187511546,24,0.9166666667,0.1173510844,0.7586206897,0.9166666667,0.6470588235,0.88,1,0.7857142857,0.1844021794,-0.01271052373,-0.14655926,0.1844021794,exact_direct,0.8704709796,0.7546081419,0.6424327236,0.8704709796,0.8656271653,0.7635787717,0.4892493131,0.8656271653,0.8656271653,0.7635787717,0.4892493131,0.8656271653,0,0.1,11609,True,23,0.2201939499,-0.004849115408,-0.1952503666,0.2201939499,0.3125,0.25,0.25,0.3125,0.08333333333,0.4583834331,0.4878852907,18
0.9777777778,1,0.9565217391,1,1,1,0.0625,1,0.023332761,27,0.9259259259,0.1326517254,0.8474576271,1,0.7352941176,1,1,1,0.1827469309,0.1331485331,-0.03350831266,0.1827469309,cigma,0.890614968,0.8923203061,0.826787539,0.890614968,0.8882866175,0.8510488233,0.8259323063,0.8882866175,0.8882866175,0.8510488233,0.8259323063,0.8882866175,0,0.1,11609,True,23,0.2329998666,0.171313264,-0.05773514011,0.2329998666,0.25,0.3125,0.3125,0.25,0,0.3201036575,0.336426526,16
0.6,0.4864864865,0.7826086957,0.679245283,1,0.5142857143,0.1875,3,0.0266775357,19,0.8947368421,0.1429866285,0.6037735849,0.8421052632,0.4705882353,0,0,0,0.1887416479,0.06512205543,-0.03229303116,0.1887416479,source_union,0.8274405165,0.7351771419,0.6950930887,0.8274405165,0.8997382733,0.8101966243,0.5973482907,0.8997382733,0.8997382733,0.8101966243,0.5973482907,0.8997382733,0,0.1,11610,True,24,0.2244677202,0.0911708776,-0.04096780926,0.2244677202,0.3125,0.25,0.25,0.3125,0.1578947368,0.5991600871,0.6523899995,23
0.7826086957,0.7826086957,0.7826086957,0.95,1,0.9047619048,0.1875,3,0.02218717977,18,0.8888888889,0.1260441419,0.6153846154,0.8888888889,0.4705882353,0.9285714286,1,0.8666666667,0.07328124074,0.1041952887,-0.0518106028,0.07328124074,exact_direct,0.7987146437,0.7691324669,0.6276308051,0.7987146437,0.8284095184,0.7409394667,0.484294889,0.8284095184,0.8284095184,0.7409394667,0.484294889,0.8284095184,0,0.1,11610,True,24,0.08504910613,0.1367563164,-0.05477972253,0.08504910613,0.25,0.25,0.25,0.25,0.1111111111,0.5293018299,0.5587198982,16
0.8780487805,1,0.7826086957,1,1,1,0.1875,3,0.02885773404,21,0.9047619048,0.1468944372,0.7169811321,1,0.5588235294,1,1,1,-0.01740446961,0.2059118878,0.1783122024,-0.01740446961,cigma,0.7993298681,0.9002398238,0.8534010396,0.7993298681,0.7163170589,0.8284095184,0.7945221225,0.7163170589,0.7163170589,0.8284095184,0.7945221225,0.7163170589,0,0.1,11610,True,24,-0.01326484389,0.2526087663,0.2278846988,-0.01326484389,0.3125,0.3125,0.3125,0.3125,0,0.4099425272,0.4324440106,11
0.6774193548,0.5384615385,0.9130434783,0.724137931,1,0.5675675676,0.0625,1,0.01927949701,24,0.9166666667,0.1162352476,0.6896551724,0.8333333333,0.5882352941,0,0,0,0.3149471984,-0.01906578559,-0.1584628857,0.3149471984,source_union,0.8511250217,0.7375480563,0.6494886139,0.8511250217,0.8849362193,0.8849362193,0.5677441827,0.8849362193,0.8849362193,0.8849362193,0.5677441827,0.8849362193,0,0.1,11611,True,25,0.4003121091,-0.01373916032,-0.1995468577,0.4003121091,0.3125,0.3125,0.25,0.3125,0.1666666667,0.5540267612,0.6184480334,27
0.8571428571,0.8076923077,0.9130434783,0.9503546099,1,0.9054054054,0.0625,1,0.0163721223,22,0.9090909091,0.1020546379,0.7142857143,0.9090909091,0.5882352941,0.88,1,0.7857142857,0.37327526,0.1461710229,-0.06355261865,0.37327526,exact_direct,0.932275846,0.7886314217,0.655903308,0.932275846,0.9075755242,0.8201054725,0.5726986068,0.9075755242,0.9075755242,0.8201054725,0.5726986068,0.9075755242,0,0.1,11611,True,25,0.4740345018,0.2052792189,-0.07920221833,0.4740345018,0.3125,0.25,0.25,0.3125,0.09090909091,0.4254556039,0.4546232034,18
0.9545454545,1,0.9130434783,1,1,1,0.0625,1,0.01891017247,24,0.9166666667,0.1117966904,0.7857142857,1,0.6470588235,1,1,1,0.38428314,0.3245495493,-0.07465089027,0.38428314,cigma,0.9053649717,0.8902875604,0.7480836497,0.9053649717,0.910629294,0.9125299483,0.6716210908,0.910629294,0.910629294,0.9125299483,0.6716210908,0.910629294,0,0.1,11611,True,25,0.4576442927,0.4157201872,-0.1084424013,0.4576442927,0.25,0.25,0.25,0.25,0,0.3518242534,0.3893629402,17
0.6666666667,0.511627907,0.9565217391,0.6984126984,1,0.5365853659,0.0625,1,0.01920273647,26,0.9230769231,0.117701767,0.7666666667,0.8846153846,0.6764705882,0,0,0,0.4111871616,0.1016841898,-0.2598791325,0.4111871616,source_union,0.9128412844,0.806817735,0.6475447728,0.9128412844,0.9434732991,0.9434732991,0.5973482907,0.9434732991,0.9434732991,0.9434732991,0.5973482907,0.9434732991,0,0.1,11612,True,26,0.4797728755,0.1349670455,-0.3336552722,0.4797728755,0.3125,0.3125,0.25,0.3125,0.1153846154,0.488600298,0.560320489,28
0.88,0.8148148148,0.9565217391,0.9531914894,1,0.9105691057,0.0625,1,0.01434377753,25,0.92,0.09607316558,0.7796610169,0.92,0.6764705882,0.9090909091,1,0.8333333333,0.3358753982,0.1779473322,-0.2287894271,0.3358753982,exact_direct,0.9154119199,0.8121143054,0.569202196,0.9154119199,0.9562649742,0.9562649742,0.4892493131,0.9562649742,0.9562649742,0.9562649742,0.4892493131,0.9562649742,0,0.1,11612,True,26,0.4157883801,0.2570031166,-0.2913510174,0.4157883801,0.3125,0.3125,0.25,0.3125,0.08,0.3910255857,0.4070643503,16
0.9777777778,1,0.9565217391,1,1,1,0.0625,1,0.02053749897,28,0.9285714286,0.1160974686,0.8666666667,1,0.7647058824,1,1,1,0.2199422947,0.2662970661,-0.1759186415,0.2199422947,cigma,0.891333051,0.9130036421,0.7742844082,0.891333051,0.8678320411,0.9125299483,0.7231933675,0.8678320411,0.8678320411,0.9125299483,0.7231933675,0.8678320411,0,0.1,11612,True,26,0.267722864,0.3232110247,-0.2246525749,0.267722864,0.25,0.25,0.3125,0.25,0,0.3168403083,0.3240482404,14
0.6984126984,0.55,0.9565217391,0.7333333333,1,0.5789473684,0.0625,1,0.02378388087,21,0.9047619048,0.1351974258,0.6909090909,0.9047619048,0.5588235294,0,0,0,0.4083191116,-0.09532892797,-0.2160789034,0.4083191116,source_union,0.9206882842,0.7276794968,0.6219324037,0.9206882842,0.9562649742,0.6505253699,0.5726986068,0.9562649742,0.9562649742,0.6505253699,0.5726986068,0.9562649742,0,0.1,11613,True,27,0.4887886794,-0.1204196993,-0.270742277,0.4887886794,0.3125,0.1875,0.25,0.3125,0.09523809524,0.551112431,0.6051302016,25
0.88,0.8148148148,0.9565217391,0.9589041096,1,0.9210526316,0.0625,1,0.0190541482,21,0.9047619048,0.1186858768,0.6909090909,0.9047619048,0.5588235294,0.9166666667,1,0.8461538462,0.4636563216,-0.08261840424,-0.1143947136,0.4636563216,exact_direct,0.9516537555,0.6827112418,0.6009014021,0.9516537555,0.8947838492,0.7635787717,0.5408215899,0.8947838492,0.8947838492,0.7635787717,0.5408215899,0.8947838492,0,0.1,11613,True,27,0.5782635386,-0.1204196993,-0.1612330873,0.5782635386,0.3125,0.25,0.25,0.3125,0.09523809524,0.4629416963,0.5116346429,18
0.9777777778,1,0.9565217391,1,1,1,0.0625,1,0.02314565861,23,0.9130434783,0.1310988542,0.7636363636,1,0.6176470588,1,1,1,0.6590035768,0.3911238159,-0.1340332507,0.6590035768,cigma,0.9885193018,0.9516537555,0.7665994368,0.9885193018,0.9627622058,0.8947838492,0.7101682951,0.9627622058,0.9627622058,0.8947838492,0.7101682951,0.9627622058,0,0.1,11613,True,27,0.7551216231,0.4979505539,-0.192069377,0.7551216231,0.3125,0.3125,0.25,0.3125,0,0.3127038203,0.3474827222,16
0.6461538462,0.5,0.9130434783,0.6774193548,1,0.512195122,0.125,2,0.02161276055,25,0.96,0.127889525,0.7118644068,0.84,0.6176470588,0,0,0,0.2170352284,-0.07983600975,-0.03618157186,0.2170352284,source_union,0.8618869213,0.7282133071,0.7781918649,0.8618869213,0.8997382733,0.7536699234,0.7945221225,0.8997382733,0.8997382733,0.7536699234,0.7945221225,0.8997382733,0,0.1,11614,True,28,0.2535805961,-0.1214231266,-0.03868750733,0.2535805961,0.3125,0.25,0.3125,0.3125,0.16,0.6377536639,0.7215292195,27
0.875,0.84,0.9130434783,0.9509594883,1,0.906504065,0.125,2,0.01834189138,22,0.9545454545,0.1103472991,0.75,0.9545454545,0.6176470588,0.8923076923,1,0.8055555556,0.02956400468,0.03628909534,-0.02170894312,0.02956400468,exact_direct,0.8422749529,0.8024240173,0.7815631043,0.8422749529,0.8510488233,0.7718828175,0.8304198974,0.8510488233,0.8510488233,0.7718828175,0.8304198974,0.8510488233,0,0.1,11614,True,28,0.03546903385,0.07553092129,-0.05827007277,0.03546903385,0.25,0.3125,0.3125,0.25,0.04545454545,0.5049988551,0.5333206735,15
0.9545454545,1,0.9130434783,1,1,1,0.125,2,0.02210956897,25,0.96,0.1235275099,0.8275862069,1,0.7058823529,1,1,1,0.2119251771,0.1759186415,-0.05923488778,0.2119251771,cigma,0.8900188053,0.8835270913,0.8312767651,0.8900188053,0.8678320411,0.8721445442,0.8015875813,0.8678320411,0.8678320411,0.8721445442,0.8015875813,0.8678320411,0,0.1,11614,True,28,0.2643866123,0.21733384,-0.08129851529,0.2643866123,0.25,0.3125,0.3125,0.25,0,0.3644643942,0.3828907867,13
0.6865671642,0.5227272727,1,0.696969697,1,0.5348837209,0,0,0.01882795866,27,0.962962963,0.1165384491,0.7868852459,0.8888888889,0.7058823529,0,0,0,0.3475783849,0.02158161684,-0.1079080842,0.3475783849,source_union,0.8801648577,0.8098455829,0.7545036593,0.8801648577,0.8849362193,0.8849362193,0.7590911425,0.8849362193,0.8849362193,0.8849362193,0.7590911425,0.8849362193,0,0.1,11615,True,29,0.4131539591,0.008589679116,-0.141252501,0.4131539591,0.3125,0.3125,0.3125,0.3125,0.1111111111,0.5489580404,0.6402249695,28
0.92,0.8518518519,1,0.955465587,1,0.9147286822,0,0,0.0153563051,25,0.96,0.09736665523,0.813559322,0.96,0.7058823529,0.9206349206,1,0.8529411765,0.1842073627,0.179846807,0.04328999822,0.1842073627,exact_direct,0.8815673184,0.8246103025,0.8322489499,0.8815673184,0.9075755242,0.8721445442,0.7669283934,0.9075755242,0.9075755242,0.8721445442,0.7669283934,0.9075755242,0,0.1,11615,True,29,0.2069709081,0.2700976877,0.03819310666,0.2069709081,0.3125,0.3125,0.3125,0.3125,0.04,0.3722523779,0.3938592772,14
1,1,1,1,1,1,0,0,0.02156565677,30,0.9666666667,0.1191928316,0.9206349206,1,0.8529411765,1,1,1,0.4295107063,0.273719931,0.1512925588,0.4295107063,cigma,0.932920686,0.8984066788,0.8446268357,0.932920686,0.9255244117,0.8947838492,0.8407343603,0.9255244117,0.9255244117,0.8947838492,0.8407343603,0.9255244117,0,0.1,11615,True,29,0.4996638763,0.3344591957,0.188165351,0.4996638763,0.25,0.3125,0.3125,0.25,0,0.1492389568,0.1484046341,15
0.6153846154,0.4761904762,0.8695652174,0.6666666667,1,0.5,0.0625,1,0.02067028868,27,0.962962963,0.1205484376,0.7868852459,0.8888888889,0.7058823529,0,0,0,0.3852736383,0.1143947136,-0.05097713392,0.3852736383,source_union,0.8963832599,0.8237297337,0.6927828544,0.8963832599,0.8997382733,0.8997382733,0.5973482907,0.8997382733,0.8997382733,0.8997382733,0.5973482907,0.8997382733,0,0.1,11616,True,30,0.478505953,0.1280974654,-0.06346647528,0.478505953,0.3125,0.3125,0.25,0.3125,0.1111111111,0.5089288815,0.5806747895,28
